YTID;start_seconds;end_seconds;positive_labels;labels;Gunshot
sPtje4_RAJc;230000;240000;/m/04rlf,/m/04szw,/m/07sr1lc,/t/dd00128;"Music;Musical instrument;Yell;Outside, urban or manmade";False
sQ2_Qbj7K2A;40000;50000;/m/068zj,/m/09x0r,/m/0jbk;"Pig;Speech;Animal";False
sQCprWljxG0;30000;40000;/m/0dwsp,/m/0dwtp,/m/0f8s22,/m/0j45pbj;"Marimba, xylophone;Glockenspiel;Chime;Mallet percussion";False
sQGtqy-Tfz4;0;10000;/m/015jpf;Dial tone;False
sQMzHk9MRAI;30000;40000;/m/02cjck,/m/04rlf,/m/0l14gg,/t/dd00034;"Theme music;Music;Soundtrack music;Tender music";False
sQVqtm6RKQ0;30000;40000;/m/01z47d,/m/07cx4,/m/09x0r;"Busy signal;Telephone;Speech";False
sQu5tNTPo3w;110000;120000;/m/07rkbfh,/m/09x0r;"Chatter;Speech";False
sRsXldH4u3Y;120000;130000;/m/07sx8x_;Squawk;False
sRxUm-ziCBo;190000;200000;/m/03m5k,/m/0d8_n;"Harp;Pizzicato";False
sS928I5mpPA;50000;60000;/m/0150b9;Change ringing (campanology);False
sSavMIH-e-w;20000;30000;/m/03qjg,/m/085jw;"Harmonica;Wind instrument, woodwind instrument";False
sT4v57Ms2WM;60000;70000;/m/015lz1,/m/04rlf,/m/074ft;"Singing;Music;Song";False
sTBVmKXD2rU;30000;40000;/m/01z7dr,/m/04rlf,/m/07s72n;"Video game music;Music;Dubstep";False
sTZ4QONAgIs;400000;410000;/m/068zj,/m/0jbk;"Pig;Animal";False
sTc2Ixia8mo;30000;40000;/m/01j4z9;Chainsaw;False
sTpmWZG2ynM;30000;40000;/m/0l156k;Whistle;False
sU08gu2zJ4c;110000;120000;/m/02lkt,/m/04rlf,/m/08cyft;"Electronic music;Music;Electronic dance music";False
sUNNwibffTw;30000;40000;/m/01v1d8,/m/04rlf;"Sampler;Music";False
sUUKG2qFDcY;200000;210000;/m/01swy6,/m/04rlf,/t/dd00126;"Yodeling;Music;Inside, large room or hall";False
sUh43prJYMM;0;10000;/m/01xqw,/m/02fsn,/m/0d8_n,/m/0l14_3;"Cello;Double bass;Pizzicato;Bowed string instrument";False
sUjAb0SfppQ;430000;440000;/m/01glhc,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y;"Tapping (guitar technique);Guitar;Acoustic guitar;Music;Musical instrument;Speech;Plucked string instrument";False
sV8gHPgQj5E;30000;40000;/m/04rlf,/m/07pkxdp,/m/0ytgt;"Music;Lullaby;Child speech, kid speaking";False
sVG3Cyi6vdo;330000;340000;/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c;"Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Clickety-clack";False
sVVVXjfzgO4;10000;20000;/m/05_wcq;Bird flight, flapping wings;False
sVpj-evVHxs;150000;160000;/m/06mb1,/m/0jb2l,/m/0ngt1;"Rain;Thunderstorm;Thunder";False
sWN5-jMQCgs;20000;30000;/m/07yv9,/m/09ct_,/t/dd00092,/t/dd00128;"Vehicle;Helicopter;Wind noise (microphone);Outside, urban or manmade";False
sWSD4BJwkFw;490000;500000;/m/01xq0k1,/m/07rpkh9,/m/0ch8v;"Cattle, bovinae;Moo;Livestock, farm animals, working animals";False
sWeEXb4kuSg;130000;140000;/m/026fgl,/m/0f8s22;"Wind chime;Chime";False
sXX_OOK1Axw;90000;100000;/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048;"Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Train wheels squealing";False
sXk39l_oB64;30000;40000;/m/07ptzwd,/m/0838f;"Pump (liquid);Water";False
sY7mlZ2bcJo;170000;180000;/m/0d31p;Vacuum cleaner;False
sY8fAKg4XRU;30000;40000;/m/07pjwq1;Buzz;False
sYB1vWswqLk;210000;220000;/m/02p01q,/m/07pdjhy,/m/083vt;"Filing (rasp);Rub;Wood";False
sYDsai4By_c;100000;110000;/m/016622,/m/0mbct;"Tubular bells;Gong";False
sYId_IVZw6k;0;10000;/m/01z47d,/m/04rlf;"Busy signal;Music";False
sYJiHxmQWjo;0;10000;/m/04rlf,/m/06bxc,/m/0glt670;"Music;Rapping;Hip hop music";False
sYgg04NMHFU;30000;40000;/m/04rlf,/m/0m0jc;"Music;Electronica";False
sYreJeN5GCw;280000;290000;/m/07qw_06,/m/09x0r;"Wail, moan;Speech";False
sZEisB1I5bY;30000;40000;/m/018vs,/m/0342h,/m/04rlf;"Bass guitar;Guitar;Music";False
sZJHLFnGxxI;300000;310000;/m/04rlf,/m/0jtg0;"Music;Sitar";False
sZQ4TeLueSs;210000;220000;/m/03_d0,/m/04rlf,/m/05pd6,/m/05r5wn,/m/09x0r;"Jazz;Music;Orchestra;Rattle (instrument);Speech";False
sZzz71nMa4U;18000;28000;/m/0dv3j;Boiling;False
s_0sJckueug;590000;600000;/m/02_41,/m/03m9d0z,/t/dd00092;"Fire;Wind;Wind noise (microphone)";False
s_FRrNNlP_I;70000;80000;/m/09x0r,/m/0gy1t2s;"Speech;Bicycle bell";False
s_JaUM6Hzdk;10000;20000;/m/04rlf,/m/07rrh0c;"Music;Thunk";False
s_LMd1_XN1w;30000;40000;/m/01xqw,/m/02fsn,/m/0l14_3;"Cello;Double bass;Bowed string instrument";False
s_gQs0pnRW4;40000;50000;/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00065;"Vehicle;Car;Race car, auto racing;Light engine (high frequency)";False
s_nzvDUPsCU;0;10000;/m/03v3yw,/m/09x0r;"Keys jangling;Speech";False
saKG9m_7Z74;20000;30000;/m/0l156k;Whistle;False
saPU2JNoytU;0;10000;/m/02rhddq,/m/09x0r,/m/0jbk;"Reversing beeps;Speech;Animal";False
saQj88FWGEw;420000;430000;/m/07rkbfh,/m/09x0r;"Chatter;Speech";False
sak4EdTfvKs;30000;40000;/m/07sx8x_;Squawk;False
sbOBTkrivXM;100000;110000;/m/02lkt,/m/04rlf,/m/07p78v5;"Electronic music;Music;Zing";False
sbhakG0pQVY;0;10000;/m/04rlf,/m/09x0r,/m/0gy1t2s,/t/dd00129;"Music;Speech;Bicycle bell;Outside, rural or natural";False
sbhutZrQVrI;30000;40000;/m/04_sv,/m/07pjwq1;"Motorcycle;Buzz";False
scUEjO0ERX4;80000;90000;/m/07ppn3j,/m/09x0r;"Sniff;Speech";False
sceVY5qtHBs;40000;50000;/m/0hdsk;Chirp tone;False
scgXjJOykRA;100000;110000;/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092;"Waves, surf;Wind;Ocean;Wind noise (microphone)";False
sckl7bvI0Uc;170000;180000;/m/04rlf,/m/0chx_;"Music;White noise";False
sd1gAgsXMsc;370000;380000;/m/0395lw,/m/03w41f;"Bell;Church bell";False
sd7ZkWe4_lg;18000;28000;/m/04rlf,/m/07qv_x_;"Music;Shuffle";False
sdAAD_Bc6fI;20000;30000;/m/03w41f;Church bell;False
sdDFu-mI7hs;90000;100000;/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t;"Fowl;Crowing, cock-a-doodle-doo;Cluck;Chicken, rooster";False
sd_K4dpCah0;50000;60000;/m/04rlf,/m/04wptg;"Music;Wedding music";False
sdpIhk0GV9s;0;6000;/m/07st88b,/m/09ld4;"Croak;Frog";False
sdun-VqqrC8;10000;20000;/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk;"Domestic animals, pets;Howl;Dog;Animal";False
sfA0tZgtSeg;30000;40000;/m/07qrkrw;Meow;False
sf_Y4QGc5-4;30000;40000;/m/04rlf,/m/07qdb04,/m/09x0r;"Music;Quack;Speech";False
sfiifBtRerc;60000;70000;/m/05x_td,/m/09x0r;"Air horn, truck horn;Speech";False
sfmD_lZKeS8;10000;20000;/m/04rlf,/m/07r67yg,/m/09x0r,/t/dd00125;"Music;Ding-dong;Speech;Inside, small room";False
sg8zVaVhong;80000;90000;/m/04rlf,/m/0ln16;"Music;Salsa music";False
sgILbRbZGH4;10000;20000;/m/01z47d;Busy signal;False
sggM4ikIIBM;410000;420000;/m/07pbtc8,/m/09x0r;"Walk, footsteps;Speech";False
sgnKl22XCdI;100000;110000;/m/03l9g;Hammer;False
sgs0pr3vzbM;140000;150000;/m/07mzm6,/m/09x0r;"Wheeze;Speech";False
sh8-pX-3-xE;210000;220000;/m/02fxyj,/m/04rlf,/m/07xzm;"Humming;Music;Ukulele";False
shmUEieDFJg;50000;60000;/m/0316dw,/m/09x0r;"Typing;Speech";False
siYICHSklhg;50000;60000;/m/04rlf,/m/06j64v;"Music;Middle Eastern music";False
sig0oUL7FVI;120000;130000;/m/07qv_d5,/m/09x0r,/t/dd00128;"Toot;Speech;Outside, urban or manmade";False
sj238FA4c3s;0;10000;/m/028v0c,/m/07yv9,/t/dd00129,/t/dd00130;"Silence;Vehicle;Outside, rural or natural;Engine starting";False
sj4d4dLPJMo;23000;33000;/m/04rlf,/m/09x0r,/t/dd00018;"Music;Speech;Oink";False
sjAcKjBoEnY;50000;60000;/m/015lz1,/m/015vgc,/m/04rlf;"Singing;Carnatic music;Music";False
sjC5B3J1qpQ;0;10000;/m/015jpf,/m/04rlf;"Dial tone;Music";False
sjiE5CfyuHU;30000;40000;/m/04rlf,/t/dd00035;"Music;Exciting music";False
sjrENY6wZm8;410000;420000;/m/03l9g;Hammer;False
sk8f8LVtavY;470000;480000;/m/04rlf,/m/07rjzl8,/m/09x0r,/t/dd00125;"Music;Slam;Speech;Inside, small room";False
skB58ju4Q0M;80000;90000;/m/01hgjl,/m/04rlf,/m/07qb_dv,/m/09x0r;"Scratching (performance technique);Music;Scratch;Speech";False
skCzZLbmQeQ;20000;30000;/m/03p19w,/t/dd00125;"Jackhammer;Inside, small room";False
skE-QgsneLM;230000;240000;/m/07qlwh6,/m/09x0r,/t/dd00125;"Squish;Speech;Inside, small room";False
ski5qvahrJQ;30000;40000;/m/02qldy,/m/04rlf,/m/09x0r;"Narration, monologue;Music;Speech";False
skqddcxSpUM;0;10000;/m/07sx8x_;Squawk;False
skvi9dUjShY;30000;40000;/t/dd00002;Baby cry, infant cry;False
sky988aB19w;30000;40000;/m/04rlf,/m/07qv_x_;"Music;Shuffle";False
slTNM6MspkU;100000;110000;/m/023pjk;Cutlery, silverware;False
slbFJyRC0N0;100000;110000;/m/026t6,/m/02hnl,/m/03lty,/m/04rlf,/m/04szw,/t/dd00126;"Drum;Drum kit;Heavy metal;Music;Musical instrument;Inside, large room or hall";False
slyw7S2VlgI;40000;50000;/m/096m7z;Noise;False
sm4bvVj-Xkc;8000;18000;/m/0fx9l;Microwave oven;False
smO6tid5Lsk;20000;30000;/m/0195fx,/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr;"Subway, metro, underground;Railroad car, train wagon;Train horn;Rail transport;Train";False
smTo8842-5c;80000;90000;/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j;"Aircraft engine;Vehicle;Fixed-wing aircraft, airplane;Aircraft";False
smgPntD7sv0;10000;20000;/m/07qmpdm,/m/07yv9,/t/dd00129;"Clatter;Vehicle;Outside, rural or natural";False
sn29wiHfhyQ;20000;30000;/m/01m4t;Printer;False
sn9nx5PKbmA;260000;270000;/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr;"Railroad car, train wagon;Train horn;Rail transport;Train";False
snJDZAnTMwQ;30000;40000;/m/04rlf,/m/05fw6t;"Music;Music for children";False
snNuW7RGBVc;90000;100000;/m/0130jx,/m/02jz0l,/m/0838f;"Sink (filling or washing);Water tap, faucet;Water";False
snap8DUbh8g;60000;70000;/m/05_wcq;Bird flight, flapping wings;False
snarUr9LmJk;130000;140000;/m/081rb,/m/09x0r;"Writing;Speech";False
snlFvGU0yHQ;0;10000;/m/03cl9h,/m/04rlf,/m/068hy,/m/0bt9lr,/m/0jbk;"Ice cream truck, ice cream van;Music;Domestic animals, pets;Dog;Animal";False
so0krudR_zk;260000;270000;/m/068zj,/m/09x0r,/m/0jbk;"Pig;Speech;Animal";False
so8kLYa008E;190000;200000;/m/0d31p;Vacuum cleaner;False
soGZpMrsOLQ;450000;460000;/m/04rlf,/m/07r4wb8,/t/dd00125;"Music;Knock;Inside, small room";False
soVRoIbewMM;50000;60000;/m/01j3sz,/m/07s0dtb,/m/09x0r;"Laughter;Gasp;Speech";False
sohIj8cDtYo;130000;140000;/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c;"Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Clickety-clack";False
sorRkcFRl3w;150000;160000;/m/03wwcy,/m/07r67yg,/m/09x0r,/t/dd00128;"Doorbell;Ding-dong;Speech;Outside, urban or manmade";False
sp-G4OnKwqs;30000;40000;/m/07qv_x_,/m/09x0r;"Shuffle;Speech";False
sp77ueBkqS0;60000;70000;/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/m/0g12c5;"Effects unit;Guitar;Music;Musical instrument;Plucked string instrument;Distortion";False
spGt_FyvDrk;80000;90000;/m/0242l;Coin (dropping);False
spYTDKDyLLU;30000;40000;/m/01s0vc,/m/04rlf;"Zipper (clothing);Music";False
sp_rT_kKNYg;200000;210000;/m/02w4v,/m/04rlf,/m/0dq0md;"Folk music;Music;Music of Bollywood";False
sphN-VDal2g;10000;20000;/m/02qmj0d;String section;False
spv-xSopCu0;0;10000;/m/032n05;Whale vocalization;False
spyBrs3relU;60000;70000;/m/03q5t,/m/05148p4,/m/05r5c;"Harpsichord;Keyboard (musical);Piano";False
sq-UIu1l8qQ;30000;40000;/m/01bns_,/m/0d8_n;"Zither;Pizzicato";False
sq3jcffMfwU;0;4000;/m/032s66,/m/07pws3f;"Gunshot, gunfire;Bang";True
sr0lwv7SYkA;70000;80000;/m/068zj,/m/09x0r,/m/0ch8v,/m/0jbk;"Pig;Speech;Livestock, farm animals, working animals;Animal";False
srQfjfYGK3o;230000;240000;/m/04rlf,/m/07szfh9;"Music;Cacophony";False
sredPBrecWg;30000;40000;/t/dd00067;Heavy engine (low frequency);False
ssB_RSbKKS4;10000;20000;/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125;"Music;Domestic animals, pets;Speech;Dog;Growling;Animal;Inside, small room";False
ssgJp1TpXtg;0;8000;/m/03q5_w;Burping, eructation;False
sspVoY8hZEY;110000;120000;/m/01b_21,/m/09x0r;"Cough;Speech";False
st92BzeUzFU;80000;90000;/m/085jw,/m/0l14l2;"Wind instrument, woodwind instrument;Shofar";False
stQTqkI2f-Y;20000;30000;/m/01jg1z;Heart murmur;False
stiK2hvKAeA;30000;40000;/m/08p9q4;Sidetone;False
stmXJ-3uTeY;10000;20000;/m/028v0c,/m/02fs_r;"Silence;Beep, bleep";False
sttNhXv1uKg;160000;170000;/m/023pjk,/m/04brg2;"Cutlery, silverware;Dishes, pots, and pans";False
su8o__goGeU;140000;150000;/m/09x0r,/m/0llzx;"Speech;Sewing machine";False
suCjtFaA8Lw;30000;40000;/m/023pjk,/m/04brg2;"Cutlery, silverware;Dishes, pots, and pans";False
suHiaiRqPtY;30000;40000;/m/078jl,/m/07rjwbb;"Snake;Hiss";False
suUMt34qu5c;30000;40000;/m/02yds9;Purr;False
suX5JtZ8cwo;430000;440000;/m/04rlf,/m/07kc_;"Music;Theremin";False
suX7Cri4kAo;30000;40000;/m/04rlf,/t/dd00031,/t/dd00035;"Music;Happy music;Exciting music";False
sug2_D2cRjk;160000;170000;/m/09x0r,/m/0fqfqc,/t/dd00125;"Speech;Drawer open or close;Inside, small room";False
suzQIm1cgCI;0;10000;/m/01w250;Whistling;False
svGU7yB_AXw;30000;40000;/m/032s66,/m/0_1c;"Gunshot, gunfire;Artillery fire";True
svGiLfZWEcs;30000;40000;/m/07qjznt;Tick;False
svNayU6q3Dg;20000;30000;/m/04rlf,/m/0gywn,/t/dd00031;"Music;Soul music;Happy music";False
svWOWgluDb8;390000;400000;/m/0cj0r,/t/dd00128;"Pink noise;Outside, urban or manmade";False
svX_Qm1mLj0;50000;60000;/m/0939n_;Gargling;False
svhc8qxCigE;0;10000;/m/015p6,/m/06_y0by;"Bird;Environmental noise";False
svi7ZiHPSFA;80000;90000;/m/04rlf,/m/07qfr4h,/m/09x0r,/t/dd00126;"Music;Hubbub, speech noise, speech babble;Speech;Inside, large room or hall";False
svnvMzRpUQM;50000;60000;/m/025_jnm,/m/0k65p;"Finger snapping;Hands";False
sw2nfdNRAn0;0;7000;/m/028ght,/m/0l15bq;"Applause;Clapping";False
swZtyL4Ge3M;110000;120000;/t/dd00065;Light engine (high frequency);False
swd5kCLRtTs;0;5000;/m/025_jnm;Finger snapping;False
swuX9ZvOMcU;400000;410000;/m/07pxg6y,/m/09x0r;"Eruption;Speech";False
swvFoTHcPE4;30000;40000;/m/0239kh;Cowbell;False
swwNPIbLRgQ;30000;40000;/m/07qv4k0,/m/09x0r;"Scrape;Speech";False
swzCAxFJaWo;120000;130000;/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126;"Music;Shout;Speech;Inside, large room or hall";False
sxJTI81HNY0;0;10000;/m/07p7b8y,/m/07r5v4s,/t/dd00088;"Fill (with liquid);Drip;Gush";False
sxefz1N_9hI;100000;110000;/m/015lz1,/m/01swy6,/m/04rlf;"Singing;Yodeling;Music";False
sxgMEmp5aGE;20000;30000;/m/028sqc,/m/02w4v,/m/04rlf;"Music of Asia;Folk music;Music";False
sxuDrPSDAeY;60000;70000;/m/015lz1,/m/074ft,/m/0dq0md;"Singing;Song;Music of Bollywood";False
sy9EutPjZF0;100000;110000;/m/04rlf,/m/07r4k75,/m/09x0r,/t/dd00125;"Music;Grunt;Speech;Inside, small room";False
sySBWsgVk5Y;20000;30000;/m/012n7d,/m/03j1ly,/m/03kmc9;"Ambulance (siren);Emergency vehicle;Siren";False
syZIjIfvd_0;10000;20000;/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk;"Canidae, dogs, wolves;Domestic animals, pets;Speech;Dog;Growling;Animal";False
sytdnmy0sRs;30000;40000;/m/04rlf,/m/04wptg,/t/dd00031;"Music;Wedding music;Happy music";False
szM8O9C8rkI;190000;200000;/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk;"Goat;Speech;Livestock, farm animals, working animals;Animal";False
szUD2mKBxrE;50000;60000;/m/07rknqz,/m/07yv9,/m/0h9mv,/m/0k4j;"Skidding;Vehicle;Tire squeal;Car";False
szbrqFCLr1c;22000;32000;/m/025rv6n,/m/07qwf61,/m/0dbvp;"Fowl;Honk;Goose";False
szrJBxdPVNE;320000;330000;/m/03kmc9,/m/0dgbq;"Siren;Civil defense siren";False
szu436Dv5kc;470000;480000;/m/02bm9n,/m/0l7xg,/t/dd00077;"Ratchet, pawl;Gears;Mechanisms";False
szxS2-lYgsA;30000;40000;/m/03dnzn,/m/0838f;"Bathtub (filling or washing);Water";False
t-L_PuzR67U;50000;60000;/m/0192l,/m/085jw;"Bagpipes;Wind instrument, woodwind instrument";False
t-OfBs9eVZ0;0;10000;/m/019jd,/m/034srq,/m/05kq4,/m/0hsrw;"Boat, Water vehicle;Waves, surf;Ocean;Sailboat, sailing ship";False
t05lg7ASVYg;10000;20000;/m/046dlr;Alarm clock;False
t0903OliIqE;0;10000;/m/07rjzl8,/m/09x0r;"Slam;Speech";False
t0DHEldqfIc;100000;110000;/m/0790c,/m/09x0r;"Sonar;Speech";False
t0P9DEweEv4;0;10000;/m/04rlf,/m/07pc8lb;"Music;Breaking";False
t0YCaoQ9XPQ;10000;20000;/m/07qfr4h,/m/09x0r,/m/0ytgt,/t/dd00128;"Hubbub, speech noise, speech babble;Speech;Child speech, kid speaking;Outside, urban or manmade";False
t0iDUcwGLXw;180000;190000;/m/04rlf,/m/07s8j8t;"Music;Roll";False
t0ulJOTOdjo;120000;130000;/m/07prgkl;Pour;False
t1D_YOkSmXo;30000;40000;/m/04rlf,/m/05lls;"Music;Opera";False
t1PcmstHSyg;30000;40000;/m/02rtxlg;Whispering;False
t1ULMDpL35I;70000;80000;/m/0239kh,/m/026t6,/m/02hnl,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md;"Cowbell;Drum;Drum kit;Rimshot;Snare drum;Bass drum;Percussion";False
t1_81iXEZys;30000;40000;/m/012ndj,/m/03j1ly,/m/03kmc9;"Fire engine, fire truck (siren);Emergency vehicle;Siren";False
t2CeAeYVZPQ;10000;20000;/m/04rlf,/m/07s02z0,/m/0c1dj;"Music;Squeal;Sound effect";False
t2DrvtWfCqE;60000;70000;/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq;"Ambulance (siren);Emergency vehicle;Siren;Police car (siren)";False
t3-xANiQrho;320000;330000;/m/01kcd,/m/0319l;"Brass instrument;French horn";False
t3758pixHZY;340000;350000;/m/02v2lh,/m/0fd3y;"New-age music;Ambient music";False
t3MjlZCv_xY;160000;170000;/m/07qc9xj;Clicking;False
t3Y9Za9roJM;30000;40000;/m/03qjg,/m/085jw;"Harmonica;Wind instrument, woodwind instrument";False
t3m7FOXOLbY;360000;370000;/m/03vt0,/m/09xqv;"Insect;Cricket";False
t3w7iwpgmTw;300000;310000;/m/07pjjrj;Smash, crash;False
t3zeNkXa0CM;290000;300000;/m/01x3z,/m/07pp_mv,/m/09x0r;"Clock;Alarm;Speech";False
t4V9CP-Uc0A;16000;26000;/m/04fq5q,/m/04rlf,/m/09x0r;"Foghorn;Music;Speech";False
t4d4dCZfteM;30000;40000;/m/025rv6n,/m/07qwf61,/m/0dbvp;"Fowl;Honk;Goose";False
t4wDKhMiKpA;30000;40000;/m/02bm9n,/m/07qh7jl,/m/0l7xg,/t/dd00077;"Ratchet, pawl;Creak;Gears;Mechanisms";False
t5P_HJrrD64;90000;100000;/m/04rlf,/t/dd00031;"Music;Happy music";False
t5RqDGLiDvo;0;10000;/m/04rlf,/t/dd00036;"Music;Angry music";False
t5fW1-6iXZY;70000;80000;/m/015lz1,/m/015y_n,/m/064t9;"Singing;Swing music;Pop music";False
t5fv6TTbsA0;510000;520000;/m/07qv_d5,/m/07yv9,/m/0912c9,/m/09x0r,/m/0k4j;"Toot;Vehicle;Vehicle horn, car horn, honking;Speech;Car";False
t60XU3HolYo;160000;170000;/m/0cj0r,/t/dd00129;"Pink noise;Outside, rural or natural";False
t6Lj3sfrJzg;190000;200000;/m/04rlf,/m/0ln16;"Music;Salsa music";False
t6XtW3SHQNE;380000;390000;/m/02p0sh1,/m/04rlf,/m/04szw,/m/0mkg;"Traditional music;Music;Musical instrument;Accordion";False
t6b5dFfa7NE;20000;30000;/m/07rknqz,/m/07yv9,/m/0k4j,/m/0ltv;"Skidding;Vehicle;Car;Race car, auto racing";False
t72LUnKPCSs;30000;40000;/m/07qyrcz,/m/09x0r;"Plop;Speech";False
t7OsIlfzz6o;380000;390000;/m/01jg02,/m/07rgkc5;"Heart sounds, heartbeat;Static";False
t7ZUDO7R9tc;30000;40000;/m/03mb9,/m/04rlf,/m/08cyft,/m/0ggx5q;"House music;Music;Electronic dance music;Dance music";False
t7uMx5EU-Rg;450000;460000;/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128;"Reversing beeps;Truck;Vehicle;Speech;Outside, urban or manmade";False
t8SLY7xn7Sc;80000;90000;/m/05rwpb;Independent music;False
t8YAoflTglc;50000;60000;/m/068hy,/m/068zj,/m/09x0r,/m/0bt9lr,/m/0jbk;"Domestic animals, pets;Pig;Speech;Dog;Animal";False
t8nUf611WRk;30000;40000;/m/04rlf,/m/07rwj3x;"Music;Whoop";False
t8os583-_JM;30000;40000;/m/03qjg,/m/085jw;"Harmonica;Wind instrument, woodwind instrument";False
t8rwfrPCW1M;30000;40000;/m/03w41f;Church bell;False
t8uF3PZ3KGQ;30000;40000;/m/04rlf,/m/04rzd,/m/0fx80y;"Music;Mandolin;Plucked string instrument";False
t904uZm2Gzg;30000;40000;/m/07qn4z3,/m/09x0r;"Rattle;Speech";False
t950mKAXHJM;18000;28000;/m/01xq0k1,/m/07rpkh9,/m/0ch8v;"Cattle, bovinae;Moo;Livestock, farm animals, working animals";False
t95KEobDCAA;80000;90000;/m/0gg8l;Bluegrass;False
t9O1WbYKiGE;220000;230000;/m/04rlf,/m/07sr1lc,/m/09x0r,/t/dd00126;"Music;Yell;Speech;Inside, large room or hall";False
t9aSL2MwEDM;30000;40000;/m/015lz1,/m/04rlf,/m/04wptg,/m/05w3f,/m/064t9,/m/06rqw;"Singing;Music;Wedding music;Psychedelic rock;Pop music;Ska";False
t9jBxSENxxI;160000;170000;/m/07phhsh;Rumble;False
tAMhnqocveU;130000;140000;/m/04fq5q,/t/dd00128;"Foghorn;Outside, urban or manmade";False
tAWBuOhFTtU;260000;270000;/m/07phhsh,/m/07yv9,/m/0k4j,/t/dd00126;"Rumble;Vehicle;Car;Inside, large room or hall";False
tAbVyejzL-s;412000;422000;/m/02fxyj;Humming;False
tBKOvAiNOQE;30000;40000;/m/01kcd,/m/07c6l;"Brass instrument;Trombone";False
tBTUv8VMIRA;30000;40000;/m/04rlf,/m/07gxw,/m/07lnk;"Music;Techno;Trance music";False
tBZoBdd_9Ak;30000;40000;/m/02rtxlg;Whispering;False
tBcKQr3nbHg;50000;60000;/m/01xq0k1,/m/07rpkh9,/m/0ch8v;"Cattle, bovinae;Moo;Livestock, farm animals, working animals";False
tBm6H0bhFBY;310000;320000;/m/07pp8cl,/m/09x0r,/t/dd00125;"Telephone bell ringing;Speech;Inside, small room";False
tC2bf968d8M;440000;450000;/m/03wwcy,/m/04rlf;"Doorbell;Music";False
tC86WJFY88k;30000;40000;/m/04rlf,/m/07rjzl8;"Music;Slam";False
tCptFGe_62s;80000;90000;/m/06h7j,/m/09x0r;"Run;Speech";False
tD6nayldWBk;40000;50000;/m/0939n_,/m/09x0r;"Gargling;Speech";False
tD8Gj7vkh-0;100000;110000;/m/0316dw,/m/09x0r;"Typing;Speech";False
tDDaJi6wyQo;25000;35000;/m/04rlf,/m/07yv9,/m/09ct_,/m/09x0r;"Music;Vehicle;Helicopter;Speech";False
tDVOUsG52Jw;20000;30000;/m/0mkg;Accordion;False
tDZPGf8WYmI;90000;100000;/m/0140xf,/m/02mscn,/m/03r5q_,/m/04rlf;"Christmas music;Christian music;Jingle (music);Music";False
tDjOCC2QtwE;10000;20000;/m/04rlf,/m/07qb_dv;"Music;Scratch";False
tEZU-ZRhSoY;80000;90000;/m/01kcd,/m/07c6l,/m/07gql;"Brass instrument;Trombone;Trumpet";False
tEuEfUmiqbw;20000;30000;/m/04rlf,/m/07rkbfh,/m/09x0r,/t/dd00128;"Music;Chatter;Speech;Outside, urban or manmade";False
tEyZd0vWMFs;0;10000;/m/07swgks,/m/09x0r;"Gurgling;Speech";False
tFULj-KbKG4;30000;40000;/m/01jwx6,/m/01yg9g;"Vibration;Lawn mower";False
tFa6Jrsmx9c;280000;290000;/m/07p6mqd,/m/09x0r;"Slosh;Speech";False
tFqQhDcFqaw;10000;20000;/m/0chx_;White noise;False
tFy6iCtaO6Q;30000;40000;/m/03dnzn,/m/0838f;"Bathtub (filling or washing);Water";False
tFyVTc91WsU;90000;100000;/m/01yg9g,/t/dd00065;"Lawn mower;Light engine (high frequency)";False
tGuPpPS1nUg;0;10000;/m/026fgl,/m/0f8s22;"Wind chime;Chime";False
tHKwFuK16yU;80000;90000;/m/01h8n0,/m/09x0r;"Conversation;Speech";False
tI2t4WhgUuU;300000;310000;/m/01h3n,/m/03vt0,/m/0h2mp;"Bee, wasp, etc.;Insect;Fly, housefly";False
tI6sm24HHis;20000;30000;/m/02qldy;Narration, monologue;False
