# Segments csv created Sun Mar  5 10:54:31 2017,,,
# num_ytids=22160, num_segs=22160, num_unique_labels=527, num_positive_labels=52882
YTID, start_seconds, end_seconds, positive_labels
fee8oYWdGck,90000,100000,"/m/06mb1,/m/07r10fb,/t/dd00038"
ff3yZNYPFow,30000,40000,"/m/04rlf,/m/07qv4k0"
ffDjx9fnS5s,370000,380000,/m/07s02z0
ffGnsZTie5k,30000,40000,/m/07swgks
ffOHzO9Jkos,40000,50000,"/m/032n05,/m/04rlf"
ffWfKwi1P4E,260000,270000,"/m/09ct_,/t/dd00065"
ffzihHh0XaM,30000,40000,"/m/04s8yn,/m/07r5c2p"
fg-kVzrGi-s,160000,170000,/m/0dls3
fg0sSitlmtA,540000,550000,/m/07sx8x_
fg8maVmAS60,430000,440000,"/m/07p7b8y,/m/09x0r"
fgL4ehWXrrA,110000,120000,"/m/04rlf,/m/07qs1cx,/m/09x0r"
fgcUMxONR0A,30000,40000,/m/01g90h
fgePtd2aAZ8,30000,40000,/m/07qfgpx
fgtwncI3RuM,70000,80000,/m/0dl5d
fhB7dSUxcQI,30000,40000,"/m/01h82_,/m/07s02z0"
fhB7j-lgPlM,80000,90000,"/m/03qc9zr,/m/04rlf"
fhT7CrdUBZg,30000,40000,"/m/07qdb04,/m/09ddx,/m/0jbk"
fiAcNMpd2vM,270000,280000,"/m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/04wptg,/m/0g293"
fiZpOV40_Rg,180000,190000,"/m/0790c,/t/dd00129"
fii21uEUzPA,80000,90000,"/m/04rlf,/m/0fd3y"
fioc7suNO3s,68000,78000,"/m/01swy6,/m/04rlf"
fjFBpOeFLB8,60000,70000,"/m/04rlf,/m/07qsvvw"
fjJ36C0MZys,250000,260000,"/m/07mzm6,/m/09x0r"
fjJSS9MVBQM,80000,90000,"/m/01hnzm,/m/04rlf,/m/07cx4,/m/07pp8cl"
fjxD32KIHgE,30000,40000,"/m/01sm1g,/m/026t6,/m/0l14md"
fk3PEDZai7o,80000,90000,"/m/03cczk,/m/07pdhp0,/m/09x0r,/t/dd00125"
fk5c7qDV8zc,29000,39000,/m/07rjzl8
fk6lhvFz-LA,150000,160000,/m/039jq
fkwesuzrOfg,10000,20000,"/m/04rlf,/m/07p6fty,/m/09x0r"
fl3C1DksFMg,30000,40000,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
fl9cjlv2Fbw,40000,50000,"/m/025td0t,/m/04rlf"
flJI_IW5-jM,30000,40000,"/m/07rgt08,/t/dd00001"
flWgEk6Fga0,0,10000,"/m/046dlr,/m/04rlf"
flha12N3eyo,270000,280000,/m/03cczk
flx9fc_HiIM,30000,40000,/m/07r_80w
fm4gsZibPs0,80000,90000,"/m/01x3z,/m/04rlf,/m/05fw6t"
fmHbWq-7-iQ,160000,170000,"/m/04rlf,/t/dd00036"
fmTUlvbfSSU,30000,40000,"/m/07p9k1k,/m/07q2z82"
fmXZ2zxNK70,30000,40000,"/m/01h82_,/m/01yg9g"
fmZvgPVV2XQ,14000,24000,/m/07sx8x_
fnCOPHxSOAs,90000,100000,"/m/023vsd,/m/07pdjhy"
fnPmaZ00gic,0,10000,"/m/04rlf,/m/09x0r,/t/dd00121,/t/dd00125"
fnUAeKbm14o,30000,40000,"/m/04rlf,/m/07qwdck,/m/09x0r"
fndoOosNlgA,30000,40000,"/m/01bns_,/m/0d8_n"
foLEI7XUaBM,330000,340000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
foxHN2bZXSk,0,6000,/m/0gy1t2s
fp0oCFL6w4o,160000,170000,"/m/015lz1,/m/04rlf,/m/06rqw"
fpSmfkWnn4Q,380000,390000,"/m/04rlf,/m/07pt_g0,/m/09x0r"
fpWdNeGCKqc,40000,50000,"/m/0463cq4,/t/dd00002"
fpaWI4bEnWE,100000,110000,"/m/01glhc,/m/04rlf"
fpbtmY9VfCw,230000,240000,"/m/026z9,/m/02lkt,/m/03mb9,/m/04rlf"
fpdgtpBOh-c,40000,50000,"/m/01xqw,/m/02fsn,/m/0l14_3"
fppKGJD3Y6c,30000,40000,"/m/015p6,/m/020bb7,/m/07pggtn"
fq6bQtbW56k,180000,190000,"/m/04rlf,/m/06h7j"
fq86We39XDs,10000,20000,/t/dd00088
fqC3qK22QZg,180000,190000,"/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07pggtn,/m/07qn5dc,/m/07st89h,/m/09b5t"
fqCiHnoQUzo,18000,28000,"/m/07rcgpl,/m/07rgkc5"
fqHyomb5D4E,550000,560000,"/m/0130jx,/m/02jz0l,/m/0838f"
fr2T-Rcgq1c,0,10000,/m/03lty
frNeSUlR8ZI,9000,19000,"/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k"
fraEiYysAi8,30000,40000,/m/07qn4z3
frpOUQKpF1U,0,10000,"/m/04rlf,/m/07qb_dv"
frqnZb8Ssjo,90000,100000,"/m/0239kh,/m/026t6,/m/02hnl,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"
fsDLR7pK3bs,3000,13000,/m/0239kh
fsO810ujIJI,100000,110000,"/m/04rlf,/t/dd00032"
fsWmRuLVIaU,0,10000,"/m/02p3nc,/m/09x0r"
fsXQHyg5qDI,120000,130000,"/m/01glhc,/m/0342h,/m/04szw,/m/0fx80y"
fse7DbNmyNs,410000,420000,/m/03cl9h
fsgqa6oQq50,1000,11000,"/m/06h7j,/m/09x0r,/t/dd00128"
fsuAC7yVCX8,260000,270000,"/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
ftKCLRd9_no,80000,90000,"/m/04rlf,/m/04szw,/m/07xzm,/m/09x0r,/m/0fx80y"
ftfyCGbJJ6k,30000,40000,"/m/024dl,/m/09x0r"
ftuaQ40XKow,40000,50000,"/m/0463cq4,/m/07qw_06,/m/09x0r"
fu1zSYsrkbc,10000,20000,"/m/04rlf,/m/0m0jc,/t/dd00129"
fu5PSTbkCTY,23000,33000,"/m/032s66,/m/073cg4"
fuG1mhwpLzc,30000,40000,"/m/04rlf,/m/07pkxdp"
fuJ8JKWFg8Y,130000,140000,/m/07qlf79
fudxPz__Ks8,160000,170000,"/m/023pjk,/m/04brg2"
fuo-4PeDEo0,10000,20000,"/m/01v_m0,/m/0hdsk"
fvG7nQuLMn8,50000,60000,/m/01d3sd
fvSnFEsn_NI,390000,400000,"/m/07qc9xj,/m/09x0r,/t/dd00125"
fvTh5m9RHZw,90000,100000,"/m/03qjg,/m/085jw"
fvXl_s2jCJ4,30000,40000,"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr"
fvYPQygklIo,30000,40000,"/m/019jd,/m/03m9d0z,/m/03qtwd,/m/06q74,/t/dd00092"
fvpDYGzdRmo,120000,130000,"/m/04rlf,/m/04szw,/m/05lls,/m/05pd6,/m/085jw,/m/0l14j_"
fvrVsDH2LuY,30000,40000,/m/0hdsk
fw7Y8n_0sYg,70000,80000,"/m/01x3z,/m/0gy1t2s"
fwLc41q5Sow,100000,110000,"/m/046dlr,/m/07pp_mv,/m/09x0r"
fwM7HJ3BNFs,210000,220000,"/m/01y3hg,/m/02fs_r,/m/09x0r,/t/dd00125"
fwPlURyv964,200000,210000,"/m/01v1d8,/m/04rlf,/m/07pt_g0"
fwS-Sm3qu94,30000,40000,"/m/02fxyj,/m/04rlf"
fwSQ3XVZ4jE,270000,280000,"/m/04rlf,/m/0fd3y"
fwVL1NnQ3Ng,0,10000,"/m/0642b4,/m/09x0r"
fwXh_lMOqu0,330000,340000,"/m/03qjg,/m/085jw"
fw_cFbj9eHQ,270000,280000,"/m/01sm1g,/m/026t6,/m/0l14md"
fwddYecg9AQ,50000,60000,/m/0199g
fwedm2P1nnI,360000,370000,"/m/03v3yw,/m/09x0r"
fwh5e8_zaNY,60000,70000,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c"
fx3-JxVOwog,20000,30000,"/m/01jg02,/m/01jg1z"
fxIm2_now5s,30000,40000,/m/07rqsjt
fxWReqUq-y4,460000,470000,/m/07s12q4
fxbrSjGLrXY,160000,170000,"/m/01bjv,/m/07yv9,/m/0912c9"
fxznho_kNPY,90000,100000,"/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3"
fyBpVQ0D3aw,30000,40000,/m/030rvx
fyE76QcAEgU,30000,40000,/m/0261r1
fyLctn3jNUs,160000,170000,"/m/07kc_,/m/09x0r"
fyUd2i0UWWk,310000,320000,"/m/07rjzl8,/t/dd00129"
fyqqAru0PHw,340000,350000,"/m/07plz5l,/m/09x0r"
fz6-6rotQWE,350000,360000,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr"
fzDuukVsc4o,70000,80000,"/m/03_d0,/m/04rlf"
fzLnKP2P-GI,130000,140000,"/m/07rkbfh,/m/09x0r"
fzORTrZFfRQ,360000,370000,/m/06bz3
fzQteqr9exo,380000,390000,"/m/01d380,/m/07k1x,/m/0_ksk"
fziBVTPIiao,190000,200000,"/m/0dwsp,/m/0dwtp,/m/0j45pbj"
fzl8yrVfLAY,90000,100000,"/m/04_sv,/m/04rlf,/m/07qv_d5,/m/07yv9,/t/dd00128"
fzm5Tcf5_MU,30000,40000,"/m/04rlf,/m/07pjwq1,/m/09x0r"
fzmakPMuQus,0,10000,/m/06_y0by
fzoRJ3-NJLE,30000,40000,"/m/03kmc9,/m/0dgbq"
g-9ub9jQpvU,30000,40000,"/m/01bjv,/m/07yv9"
g-D_5exPsI0,30000,40000,/m/07s34ls
g-Lzi2zBQXg,70000,80000,"/m/04rlf,/t/dd00036"
g-ZOluGhMoA,270000,280000,"/m/04rlf,/t/dd00036"
g-bP9srRGQc,10000,20000,"/m/04rlf,/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
g-h0iVR7bBc,20000,30000,"/m/012f08,/m/07q2z82,/m/0k4j"
g-x_OPlVpuo,10000,20000,/m/03wvsk
g05meUfbAOI,20000,30000,"/m/04rlf,/m/0790c"
g0AXzsecS5M,40000,50000,"/m/0283d,/m/02lkt,/m/04rlf,/m/06bxc,/m/0glt670"
g0K_MKLP660,340000,350000,"/m/07r5v4s,/m/09x0r,/t/dd00129"
g0QwjI34YHg,30000,40000,"/m/09x0r,/t/dd00002"
g0aOPWwNMFQ,80000,90000,"/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3"
g0lvHsXHtB0,70000,80000,"/m/02rtxlg,/m/09x0r"
g11bBrhKvug,10000,20000,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
g16vHZQtFAw,30000,40000,"/m/016cjb,/m/04rlf"
g1HyZDXSyI8,30000,40000,"/m/01v1d8,/m/04rlf,/m/0cfdd"
g1RUX6V-bcA,530000,540000,"/m/01jt3m,/m/0838f"
g1cdo9nKQHY,30000,40000,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092"
g1ot5bjgJEs,0,10000,/m/08p9q4
g1u8Oxia1oI,60000,70000,/m/07r4gkf
g2BSnZZZtRs,410000,420000,"/m/012f08,/m/04gxbd,/m/07yv9,/m/09x0r,/m/0k4j"
g2DqlqY5i3k,530000,540000,"/m/04rlf,/m/07qw_06"
g2H8i_TuhgI,30000,40000,/m/05pd6
g2M7Frp85Ck,30000,40000,"/m/03lty,/m/04rlf"
g2kXDq_222k,0,10000,"/m/085jw,/m/0l14l2"
g2luDrRL8Ew,90000,100000,"/m/09x0r,/m/0fqfqc"
g2tRAxYP9YQ,170000,180000,"/m/014yck,/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00128"
g3n3aXKoTiU,50000,60000,"/m/01c194,/m/02fxyj"
g3sHyGWuZPQ,30000,40000,"/m/07pjjrj,/m/07rdhzs"
g3y4ZkRoKx4,60000,70000,"/m/09x0r,/t/dd00127"
g4OpFzpqETo,30000,40000,"/m/04rlf,/m/0jtg0"
g4jPqcjD9CA,30000,40000,"/m/024dl,/m/09x0r"
g4t_BVSzZ7s,270000,280000,/m/07szfh9
g5FcJLulKAk,30000,40000,"/m/04rlf,/m/0gg8l"
g5Lgcen-PGI,30000,40000,"/m/04rlf,/m/07pzfmf"
g5Re0hkbgGU,10000,20000,"/m/04rlf,/m/0790c"
g5ZYER6xNzw,30000,40000,/m/07pyf11
g5oKCEbc_dI,18000,28000,"/m/04rlf,/m/07rwj3x"
g6EfgPxb5eQ,30000,40000,/m/07rgkc5
g6R02u-Ck_E,20000,30000,/m/01w250
g6Xh92LGG6s,10000,20000,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
g6c-VgqXwn4,30000,40000,"/m/013y1f,/m/03gvt"
g6hEiX4XTcw,340000,350000,"/m/06h7j,/m/09x0r,/t/dd00128"
g6hqQz_iuDQ,20000,30000,"/m/03wwcy,/m/068hy,/m/07r67yg,/m/09x0r,/m/0bt9lr,/m/0jbk"
g6pUopU5D0M,80000,90000,/m/07n_g
g7IS2KxZzOo,230000,240000,/m/0164x2
g7Ie365gjIU,90000,100000,/m/03q5_w
g7PaLSUHQX0,390000,400000,/m/05_wcq
g7VfzJy8fA0,390000,400000,/m/011k_j
g7f_PNXDDPA,290000,300000,"/m/07s04w4,/m/09x0r"
g7sVjiG-ytg,110000,120000,"/m/04rlf,/m/05r5wn"
g7zWOJ1KzW8,10000,20000,/m/01d3sd
g84bW1AIm78,30000,40000,"/m/013y1f,/m/03gvt"
g8GCiTF3ti0,480000,490000,/m/04gxbd
g8XTU3OalGs,320000,330000,"/m/01s0ps,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0l14qv"
g8wdhSb01RY,0,10000,/m/07pp_mv
g974exoDt5g,20000,30000,"/m/02p01q,/m/07pdjhy,/m/083vt"
g999s_foqIM,30000,40000,/m/0mbct
g9C5ZNz7ERE,0,10000,"/m/015jpf,/m/02c8p,/m/07cx4,/m/09x0r"
g9JVq7wfDIo,30000,40000,"/m/0195fx,/m/01g50p,/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr"
g9NduchHNsk,40000,50000,/m/02cz_7
g9NycyNlkLs,480000,490000,"/m/014yck,/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00128"
g9UVvCUVOKg,30000,40000,"/m/028sqc,/m/04rlf"
g9bXkRnBeE0,90000,100000,"/m/0316dw,/m/04rlf"
g9u5Isf49TA,30000,40000,/m/07s34ls
gAMHRrqhNM8,10000,20000,/m/0242l
gAQiARaliPA,150000,160000,"/m/0164x2,/m/04rlf"
gAwrA4DsesA,190000,200000,/m/06bz3
gAx35x8O6Ts,110000,120000,/m/07szfh9
gBK9awUNdrc,260000,270000,/m/07s0dtb
gBXb0mK7F1M,10000,20000,"/m/068zj,/m/09x0r,/m/0jbk"
gC416gpQrH4,0,10000,"/m/04rlf,/m/07p6fty,/m/09x0r"
gCK8evDrnTo,70000,80000,"/m/01lsmm,/m/09x0r"
gCOorXAjVno,28000,38000,/m/04rmv
gCSShNsw-_A,20000,30000,"/m/04rlf,/m/06by7,/t/dd00036"
gCsAiF-rE-U,30000,40000,"/m/03mb9,/m/0ggx5q"
gDEQSJZXQBU,30000,40000,"/m/05rj2,/m/09x0r"
gDFfhqsN_s0,30000,40000,"/m/04rlf,/m/07qlwh6,/m/09x0r"
gDH_OcepG4s,30000,40000,"/m/0199g,/m/07yv9,/t/dd00125"
gDLjyZzDFDQ,30000,40000,/m/03wvsk
gDOzpPc-kKw,90000,100000,"/m/02fs_r,/m/09x0r,/t/dd00125"
gDbuZjNX370,120000,130000,"/m/032n05,/m/04rlf"
gDchBd8mgMA,90000,100000,/m/07p78v5
gDr5NutZjvs,30000,40000,/m/01m4t
gE-k8wLw6cc,17000,27000,"/m/01s0vc,/m/0fx9l"
gE4S_Xp0SS0,220000,230000,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00129,/t/dd00130"
gEHu1i3csEM,500000,510000,"/m/02_nn,/m/04rlf"
gESVgMlALZI,30000,40000,"/m/018vs,/m/04rlf,/m/07sbbz2"
gEWPYk1Wl4Y,20000,30000,"/m/0239kh,/m/0ch8v"
gEYTdeQiFv8,30000,40000,"/m/0192l,/m/085jw"
gEtq523Abjo,70000,80000,/m/027m70_
gFFL2JwuNT8,0,10000,"/m/09x0r,/m/0gy1t2s"
gFJnwQA_5vE,30000,40000,"/m/04rlf,/m/07pjwq1"
gFsrWHtBfkU,390000,400000,/m/03qc9zr
gFtJiTh6EM8,20000,30000,"/m/01hsr_,/m/07mzm6,/m/09x0r"
gGSoyOmIQ4s,200000,210000,"/m/081rb,/m/09x0r,/t/dd00125"
gGYIXl2u47w,170000,180000,/m/03l9g
gGmvLozUXgE,30000,40000,"/m/03cl9h,/m/04rlf"
gGyO6Isb6U4,30000,40000,"/m/04rlf,/m/07pp8cl"
gH9or2aQqOg,300000,310000,"/m/012f08,/m/07r04,/m/07yv9,/m/0btp2"
gHDFZnNYU0k,40000,50000,/m/0242l
gHPr8AdCdY8,20000,30000,"/m/07p_0gm,/m/07rcgpl,/m/0c1dj"
gHrw2Kwl3OE,30000,40000,"/m/04rlf,/m/07pkxdp"
gHsao-IhyQQ,51000,61000,"/m/04229,/m/09x0r"
gI-ovjTWBzo,340000,350000,"/m/0192l,/m/085jw"
gI8-DecP-Gg,320000,330000,"/m/04rlf,/m/07r67yg,/m/09x0r"
gIFg6jvXgb4,500000,510000,"/m/01b9nn,/m/02lkt,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0l14qv"
gIQ4QrKXjCc,130000,140000,"/m/01jnbd,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/t/dd00125"
gIn9IaUUeco,30000,40000,/m/02cjck
gIu2zUBnCgg,80000,90000,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
gJ0IPPgYiXg,100000,110000,/m/0140xf
gJ4anXTNa9k,48000,58000,"/m/02_nn,/m/09x0r"
gJMdzWZ088I,30000,40000,/m/07rgkc5
gJZFFCUQvNo,0,10000,"/m/026fgl,/m/0dwsp,/m/0dwtp"
gJZUyOycu28,10000,20000,"/m/09x0r,/m/0cj0r,/t/dd00128"
gJfYTBeXHxs,30000,40000,"/m/04rlf,/m/04wptg"
gK6tOai8TWg,150000,160000,"/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0cdnk,/m/0ghcn6,/m/0jbk"
gK82V7CnLYg,0,8000,/m/07pczhz
gKEIFL2uFgU,30000,40000,/m/0150b9
gKMBk3js7e0,90000,100000,"/m/03cczk,/m/04rlf,/m/04rmv,/m/0jbk"
gKeGP-jPB50,30000,40000,/m/032n05
gKjKFZ30684,350000,360000,"/m/07qc9xj,/m/09x0r"
gKleStoPi_8,70000,80000,/m/02qmj0d
gLaD6O4j_bs,330000,340000,"/m/01b82r,/m/083vt"
gLtg5zH_QTY,50000,60000,"/m/09x0r,/m/0llzx"
gM0tP5XOHZ4,30000,40000,"/m/07r_80w,/m/09d5_"
gMIfvgLZVwg,170000,180000,"/m/0130jx,/m/02jz0l,/m/0838f"
gMafv0t2D5g,40000,50000,/m/0k65p
gMgN50wSnNc,200000,210000,"/m/04rlf,/m/0g293,/m/0ln16"
gMoKupL-GGM,70000,80000,"/m/07c52,/m/09x0r"
gNCwn0-itgU,160000,170000,"/m/01v1d8,/m/04rlf,/m/0m0jc"
gNhQxNWfN2w,110000,120000,"/m/04rlf,/m/07s72n,/m/0cfdd"
gNn-zehJM60,0,10000,"/m/011k_j,/m/04rlf"
gNoEumqV4cQ,30000,40000,"/m/06hck5,/m/0l156k"
gNpzuFPu6q8,50000,60000,"/m/015lz1,/m/02p0sh1,/m/04rlf"
gODO5JO0r2U,300000,310000,"/m/09x0r,/t/dd00001"
gOGAQpCc3xY,30000,40000,"/m/04rlf,/m/07rrlb6"
gOOtp-74_B0,190000,200000,"/m/01y3hg,/m/09x0r"
gOhONZR_F7c,30000,40000,"/m/0164x2,/m/04rlf"
gOo8oH5Z5AU,220000,230000,"/m/02y_763,/m/09x0r,/t/dd00125"
gOpZefAm-y8,20000,30000,/m/096m7z
gOvilae4Cts,30000,40000,"/m/07q0yl5,/m/09x0r"
gPNBdfJ3LlU,40000,50000,"/m/015lz1,/m/07pws3f"
gPZscoUwABA,140000,150000,"/m/032s66,/m/04zjc"
gPypzLeZkwA,30000,40000,"/m/07qlwh6,/m/09x0r"
gQ8QaKjWAL4,160000,170000,"/m/04rlf,/m/07brj"
gQb0aORITS4,120000,130000,"/m/07rjzl8,/m/09x0r,/t/dd00125"
gRGiTueWUVI,340000,350000,"/m/04rlf,/m/0g293,/m/0ln16"
gRI8wTzSZFo,20000,30000,"/m/09x0r,/m/0k65p,/t/dd00125"
gRKPtP6TjGQ,140000,150000,"/m/015lz1,/m/04rlf,/t/dd00004"
gRT-1VDZ2cw,260000,270000,"/m/026fgl,/m/0f8s22"
gRo0NlLYvwE,30000,40000,"/m/04rlf,/m/0l14gg"
gS6EJd0gxx8,80000,90000,/m/02_41
gSB8uFXl7-U,30000,40000,"/m/04rlf,/m/0b9m1"
gSH1W5Aky_k,120000,130000,"/m/04rlf,/m/07p6mqd,/m/09x0r,/t/dd00129"
gSYtFvD20HU,70000,80000,"/m/015lz1,/m/01swy6,/m/04rlf"
gSelDRz8Qi8,10000,20000,"/m/015lz1,/m/07pws3f"
gSrLCII8iRE,40000,50000,"/m/024dl,/m/09x0r"
gT504Sv_XD8,290000,300000,"/m/012f08,/m/02mk9,/m/07pbtc8,/m/07yv9,/m/0k4j"
gTFCK9TuLOQ,30000,40000,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/06wzb,/m/07jdr,/m/07rjwbb,/m/07rwm0c,/m/0c1dj"
gTL6LDcZh6o,20000,30000,"/m/032n05,/m/0jbk"
gTLVFxzj6CE,510000,520000,"/m/012f08,/m/07phhsh,/m/07yv9,/m/0btp2,/m/0k4j"
gTX4SG70cEY,230000,240000,"/m/04rlf,/m/07kc_"
gTfZfybA1jo,10000,20000,"/m/07pqn27,/m/07qwdck"
gU1PDdat7Nw,170000,180000,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr"
gUBxjQ6u1Vk,100000,110000,"/m/0145m,/m/04rlf"
gUKF_nucISY,30000,40000,"/m/04rlf,/m/04rzd"
gUnmimbP_lE,10000,20000,/m/01w250
gUpHlWC4gZ0,10000,20000,"/m/02jz0l,/m/03dnzn,/m/0838f"
gUxRhvNbsoE,10000,20000,"/g/122z_qxw,/m/09x0r"
gVBPeamgFro,40000,50000,"/m/07ppn3j,/m/09x0r"
gVMoI2ukbtc,30000,40000,"/m/04rlf,/m/06j6l"
gVY3eNmnr5k,60000,70000,"/m/04rlf,/m/07c6l,/m/09x0r,/t/dd00006"
gV_lRn0pMm0,100000,110000,"/m/03p19w,/m/09x0r"
gVfqMDr86Ks,30000,40000,"/m/04rmv,/m/09x0r"
gVgfohZexjk,510000,520000,/m/014zdl
gVxVSH8_Z2U,50000,60000,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
gVynDIr35Ok,220000,230000,"/m/03vt0,/m/09xqv"
gW33LYEvoaw,140000,150000,"/m/03qjg,/m/085jw"
gW9U5w-IaTo,120000,130000,/m/025_jnm
gWMrFrICmNw,30000,40000,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
gX-llX-PVjw,160000,170000,/m/01v_m0
gX8S48EH1VE,430000,440000,"/m/04rlf,/m/05r5wn"
gX9OuOKLLTQ,70000,80000,"/m/01kcd,/m/04fq5q,/m/04szw,/m/09x0r"
gXBH4_kdnh0,320000,330000,"/m/03wwcy,/m/07pp8cl,/m/07r67yg"
gXFi6q8lQN4,30000,40000,"/m/03v3yw,/m/09x0r"
gXGvMW-GN2Y,70000,80000,"/m/02fs_r,/m/09x0r"
gXRtfnb_M0U,28000,38000,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
gXSHC3rJExc,20000,30000,"/m/03v3yw,/m/09x0r"
gXpwexewzTE,20000,30000,/m/0395lw
gY9rtF2vEOQ,20000,30000,/m/01hsr_
gYBXpwc6gdg,190000,200000,"/m/04rlf,/m/07sr1lc,/t/dd00126"
gYD1y9sEgRc,10000,20000,"/m/01yrx,/m/02yds9,/m/068hy,/m/09x0r,/m/0jbk,/t/dd00125"
gYVQJv7rIhk,30000,40000,"/m/01swy6,/m/09x0r"
gYnd_jZGGDk,230000,240000,"/m/013y1f,/m/03gvt,/m/03xq_f"
gZOsVXInWlQ,160000,170000,/m/027m70_
gZbQi1Y9nUI,10000,20000,/m/07ptzwd
gZiIK5M01jI,240000,250000,"/m/015lz1,/m/04rlf,/t/dd00034"
gZqEKl3OnwM,30000,40000,"/m/04rlf,/m/07qv_x_"
gZrxUx_rZEw,30000,40000,"/m/026fgl,/m/0f8s22"
gZrz3rNvlw0,30000,40000,"/m/07swgks,/m/09x0r"
g_9mA0RQp7U,30000,40000,"/m/01yrx,/m/068hy,/m/07mzm6,/m/0jbk"
g_awZ5g7_k8,90000,100000,"/m/03v3yw,/m/09x0r"
g_l0TF4GKKc,60000,70000,"/m/01swy6,/m/04rlf,/m/04szw"
g_r6DauV5Rw,170000,180000,/m/0150b9
ga09o-_3tbI,0,10000,"/m/015jpf,/m/09x0r"
gaF9QavvzRA,380000,390000,/m/06hck5
gaSh66CPny8,120000,130000,/m/0llzx
gacHCaK5BKY,220000,230000,"/m/04rlf,/m/07kc_"
gan8BFoL4Mw,450000,460000,"/m/026fgl,/m/0f8s22"
gav-nv3HN9Q,130000,140000,"/m/01d380,/m/07k1x,/m/0_ksk"
gb6znNVrhJ0,280000,290000,/m/07plct2
gb8PG-5i5YI,510000,520000,"/m/01kcd,/m/06ncr"
gbLRKnqxToE,20000,30000,"/m/07st88b,/m/09ld4"
gbZIgxwPSSs,40000,50000,"/m/09x0r,/m/0llzx"
gb_8W9aBTSU,20000,30000,"/m/03dnzn,/m/0838f"
gc6s9fopyg8,20000,30000,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
gcXWjpp6a1U,520000,530000,"/m/02g901,/m/09x0r"
gcdqffsCWI8,30000,40000,"/m/026t6,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"
gcmOhhYcyAE,200000,210000,"/m/09x0r,/t/dd00112,/t/dd00125"
gdDgkU7UrgQ,30000,40000,"/m/07qz6j3,/m/09x0r"
gdEhvS9P1DI,10000,20000,"/m/04rlf,/m/05w3f"
gdSG69vFcuM,560000,570000,/m/0dxrf
gdvxYM9H7_8,21000,31000,/m/06hck5
ge4sIfBeiA8,0,7000,"/m/0939n_,/m/09x0r"
ge8qO4-wBvY,0,10000,"/m/01h8n0,/m/02zsn,/m/09x0r"
ge9Y8jgw54Y,430000,440000,"/m/07q7njn,/m/09x0r"
geQt8xd6Ofg,100000,110000,/m/0150b9
gelP4l9me1Y,280000,290000,/m/028ght
geucyvw8z0Y,340000,350000,"/m/04rlf,/m/04szw,/m/07brj"
gf0yxlYk22g,0,10000,"/m/0199g,/m/0gy1t2s"
gfIqYbQQq10,0,10000,"/m/04rlf,/t/dd00036"
gffng5G4X4w,270000,280000,"/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y"
gfgUPBApY7s,170000,180000,"/m/07pp_mv,/m/09x0r"
gflxubunxyk,50000,60000,"/m/01j3sz,/t/dd00001"
gfsV97ZQbNQ,30000,40000,"/m/04rlf,/m/07qdb04,/m/09x0r"
gg4mF4xZjfM,10000,20000,"/m/03kmc9,/m/0dgbq"
ggNSbi9Ss3s,30000,40000,"/m/085jw,/m/0l14j_"
ggOYjrzPNuQ,60000,70000,"/m/01d380,/m/07k1x,/m/0_ksk"
